fold,run,eta,h1,h2,ce_te,acc_te
3,32,0.001,3.0,2.0,501.50742158265524,0.7034883720930233
3,33,0.001,3.0,2.0,501.50133428397345,0.7034883720930233
3,34,0.001,3.0,2.0,501.49628025868174,0.7034883720930233
3,35,0.001,3.0,2.0,501.492071684877,0.7034883720930233
3,36,0.001,3.0,2.0,501.4885564404085,0.7034883720930233
3,37,0.001,3.0,2.0,501.48561103739786,0.7034883720930233
3,38,0.001,3.0,2.0,501.4831350105888,0.7034883720930233
3,39,0.001,3.0,2.0,501.48104644787753,0.7034883720930233
3,40,0.001,3.0,2.0,501.47927842126296,0.7034883720930233
3,41,0.001,3.0,2.0,501.4777761298723,0.7034883720930233
3,42,0.001,3.0,2.0,501.47649460775966,0.7034883720930233
3,43,0.001,3.0,2.0,501.47539688085527,0.7034883720930233
3,44,0.001,3.0,2.0,501.474452482011,0.7034883720930233
3,45,0.001,3.0,2.0,501.4736362522125,0.7034883720930233
3,46,0.001,3.0,2.0,501.4729273709783,0.7034883720930233
3,47,0.001,3.0,2.0,501.47230857068723,0.7034883720930233
3,48,0.001,3.0,2.0,501.4717654988015,0.7034883720930233
3,49,0.001,3.0,2.0,501.4712861992298,0.7034883720930233
3,50,0.001,3.0,2.0,501.47086068983776,0.7034883720930233
4,0,0.001,3.0,2.0,706.437155152958,0.7034883720930233
4,1,0.001,3.0,2.0,608.5768849334931,0.7034883720930233
4,2,0.001,3.0,2.0,562.9106402428764,0.7034883720930233
4,3,0.001,3.0,2.0,539.4693255728912,0.7034883720930233
4,4,0.001,3.0,2.0,526.4321690737845,0.7034883720930233
4,5,0.001,3.0,2.0,518.63905343514,0.7034883720930233
4,6,0.001,3.0,2.0,513.6879577434264,0.7034883720930233
4,7,0.001,3.0,2.0,510.3868296515073,0.7034883720930233
4,8,0.001,3.0,2.0,508.1029515482814,0.7034883720930233
4,9,0.001,3.0,2.0,506.47783486601793,0.7034883720930233
4,10,0.001,3.0,2.0,505.29617471698134,0.7034883720930233
4,11,0.001,3.0,2.0,504.42218649085964,0.7034883720930233
4,12,0.001,3.0,2.0,503.7667889289161,0.7034883720930233
4,13,0.001,3.0,2.0,503.26967205706245,0.7034883720930233
4,14,0.001,3.0,2.0,502.8889617012147,0.7034883720930233
4,15,0.001,3.0,2.0,502.5949807919821,0.7034883720930233
4,16,0.001,3.0,2.0,502.3663351205027,0.7034883720930233
